timestamp,yaw,pitch,roll,raw_ax,raw_ay,raw_az,raw_gx,raw_gy,raw_gz,raw_mx,raw_my,raw_mz,uni_ax,uni_ay,uni_az,uni_gx,uni_gy,uni_gz,uni_mx,uni_my,uni_mz,mag_raw_magnitude,mag_cal_magnitude
1767679351.439204,232.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8,-37.2,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.04439008068421,0.0
1767679351.444364,232.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8,-37.2,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.04439008068421,0.0
1767679351.449503,232.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2,-36.7,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.60850631634186,0.0
1767679351.454606,232.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2,-36.7,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.60850631634186,0.0
1767679351.454637,232.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1,-35.8,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.49556504635814,0.0
1767679351.461005,232.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1,-35.8,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.49556504635814,0.0
1767679351.467356,232.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1,-38.1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.277483077472176,0.0
1767679351.472458,232.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1,-38.1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.277483077472176,0.0
1767679351.477532,232.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.6,-36.1,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.834764631664235,0.0
1767679351.4838881,232.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.6,-36.1,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.834764631664235,0.0
