timestamp,yaw,pitch,roll,raw_ax,raw_ay,raw_az,raw_gx,raw_gy,raw_gz,raw_mx,raw_my,raw_mz
1766547699.009115,-90.57,-0.96,-0.27,0.016113281,-0.004882813,0.985839844,-0.0625,0.0625,0,26.1,-42.9,18.7
1766547699.0289128,-90.56,-1,-0.32,0.017089844,-0.005859375,0.985839844,-0.1875,0.25,-0.0625,26.5,-40.9,18
1766547699.052618,-90.56,-0.94,-0.32,0.016113281,-0.005371094,0.985839844,-0.125,0.0625,0,26.1,-41.7,18.7
1766547699.073316,-90.55,-0.95,-0.31,0.016113281,-0.005371094,0.985839844,-0.125,0.0625,0,27.3,-41.2,18.4
1766547699.093993,-90.54,-0.95,-0.3,0.016113281,-0.005371094,0.986328125,-0.125,0.0625,0,27.3,-41.2,17.2
1766547699.115684,-90.54,-0.94,-0.36,0.016113281,-0.005859375,0.985351563,-0.125,0.125,0,27.3,-42.4,18.7
1766547699,-90.53,-0.94,-0.4,0.016113281,-0.006347656,0.985839844,-0.125,0.125,-0.0625,27.9,-41.5,17.8
1766547699.155875,-90.53,-0.99,-0.28,0.016601563,-0.005371094,0.985839844,-0.125,0.0625,-0.0625,26.7,-42.3,18.6
1766547699.179123,-90.53,-0.92,-0.33,0.016113281,-0.005371094,0.986328125,-0.125,0.0625,0,27.6,-40.9,19.9
1766547699.203753,-90.54,-0.92,-0.35,0.016113281,-0.005859375,0.985351563,-0.0625,0.0625,0,25.9,-42.3,17.8
1766547699.2210612,-90.54,-0.96,-0.32,0.017089844,-0.005859375,0.986328125,-0.125,0.3125,-0.0625,25.3,-42,18
1766547699.2435389,-90.54,-0.99,-0.25,0.017089844,-0.004882813,0.985351563,-0.0625,0,0,26.7,-42.6,17.4
1766547699.264608,-90.54,-0.95,-0.33,0.016601563,-0.006347656,0.985351563,-0.1875,0.125,0,26.1,-41.7,19.2
1766547699.285716,-90.54,-0.98,-0.31,0.017089844,-0.005371094,0.986816406,-0.125,0.0625,0,25.8,-43.6,18.7
1766547699.307429,-90.54,-1.01,-0.33,0.017089844,-0.005859375,0.986328125,0,0,-0.0625,26.5,-41.2,19.2
1766547699.326591,-90.54,-0.95,-0.36,0.016113281,-0.006347656,0.986328125,-0.125,0.125,-0.0625,25.5,-43.8,16.6
1766547699.350079,-90.54,-0.9,-0.31,0.015625,-0.005859375,0.985839844,-0.125,0,0,26.5,-42.4,17.2
1766547699.3722901,-90.54,-0.97,-0.34,0.016601563,-0.005859375,0.986328125,0,0.1875,-0.0625,25.8,-43.2,18.7
1766547699.3925881,-90.54,-0.98,-0.37,0.016601563,-0.006347656,0.985839844,-0.1875,0,0,27,-41.8,19.3
1766547699.411524,-90.53,-0.96,-0.34,0.016601563,-0.006347656,0.985839844,-0.125,0.1875,-0.0625,27.3,-42.4,18.4
1766547699.4343638,-90.54,-0.95,-0.31,0.016113281,-0.005371094,0.986328125,0,0.0625,0,26.2,-43,19
1766547699.455277,-90.53,-0.99,-0.32,0.016601563,-0.005371094,0.986816406,-0.125,0.25,0,27,-40,18.3
1766547699.478063,-90.54,-0.92,-0.33,0.016113281,-0.005859375,0.986816406,-0.125,0,0,25.2,-41.8,17.4
1766547699.499489,-90.55,-0.98,-0.28,0.016601563,-0.004882813,0.986328125,-0.125,0.0625,0,26.1,-42,18.7
1766547699.520759,-90.55,-0.95,-0.27,0.016601563,-0.004882813,0.984863281,-0.0625,0.125,0,25.5,-43,18.3
1766547699.542094,-90.54,-0.96,-0.26,0.016601563,-0.005371094,0.985839844,0,0,0,26.7,-41.5,18.3
1766547699.563712,-90.54,-0.94,-0.3,0.016113281,-0.005371094,0.986816406,-0.0625,0.1875,0,26.1,-43.6,19.2
1766547699.584002,-90.52,-0.96,-0.3,0.016113281,-0.005371094,0.985351563,-0.125,0.0625,0,29.4,-42.6,18.6
1766547699.605286,-90.51,-0.95,-0.34,0.016113281,-0.005859375,0.985351563,-0.0625,0.125,0,26.1,-42.9,17.2
1766547699.627069,-90.51,-0.95,-0.33,0.016113281,-0.005371094,0.985351563,-0.0625,0,0,26.7,-43.3,16.6
1766547699.647601,-90.51,-0.95,-0.34,0.016601563,-0.005859375,0.986328125,-0.1875,0.0625,0,26.5,-41.2,18.7
1766547699.669396,-90.5,-0.94,-0.29,0.016113281,-0.005371094,0.986328125,-0.0625,0.125,0,26.5,-42.9,18
1766547699.690571,-90.5,-0.95,-0.3,0.016601563,-0.005371094,0.984863281,-0.1875,0.0625,0,26.5,-42.4,18.4
1766547699.7118258,-90.49,-0.9,-0.25,0.015625,-0.004882813,0.985351563,-0.125,0.125,0,27.4,-43.3,18.3
1766547699.7327418,-90.49,-0.98,-0.28,0.016601563,-0.005371094,0.986328125,-0.125,0,0,27,-41.5,18.3
1766547699.755834,-90.5,-0.93,-0.31,0.016113281,-0.005371094,0.986328125,-0.125,0.125,0,25.3,-40.9,18.4
1766547699.777071,-90.51,-0.93,-0.34,0.016113281,-0.005859375,0.987304688,-0.0625,0,0,26.8,-41.2,17.2
1766547699.7977002,-90.5,-0.88,-0.32,0.016113281,-0.005859375,0.985839844,-0.125,0.0625,0,26.8,-41.7,17.7
1766547699.8169951,-90.5,-0.92,-0.34,0.016113281,-0.005859375,0.984375,-0.0625,0.125,-0.0625,27.3,-41.2,18.7
1766547699.8418539,-90.5,-0.92,-0.33,0.016113281,-0.005859375,0.986328125,-0.0625,0.125,0,25.2,-41.8,17.4
1766547699.860159,-90.5,-0.96,-0.34,0.016601563,-0.005859375,0.985839844,-0.125,0.125,-0.0625,25.9,-42.3,19.3
1766547699.8809059,-90.49,-1,-0.31,0.016601563,-0.005371094,0.986816406,-0.1875,0.125,-0.0625,26.8,-42,18.4
1766547699.901851,-90.48,-0.89,-0.36,0.015625,-0.006347656,0.985351563,-0.1875,0.125,-0.0625,27.3,-42.4,16.9
1766547699.927349,-90.48,-0.93,-0.31,0.016113281,-0.005371094,0.985839844,-0.125,0.0625,0,27,-43,18.6
1766547699.946219,-90.48,-0.93,-0.33,0.015625,-0.005371094,0.986328125,-0.0625,0.125,0,27.3,-42.9,18.7
1766547699.967434,-90.47,-0.94,-0.27,0.016113281,-0.005371094,0.986328125,-0.125,0.0625,0,27.3,-40.9,18.7
1766547699.988599,-90.47,-0.98,-0.32,0.016601563,-0.005371094,0.986816406,0,0.0625,-0.0625,25.9,-41.8,18.6
1766547700.012714,-90.47,-0.99,-0.29,0.016601563,-0.005371094,0.987304688,0,0.0625,-0.0625,26.7,-40.8,18.6
1766547700,-90.46,-0.94,-0.31,0.016113281,-0.005371094,0.985351563,-0.125,0.0625,0,26.2,-41.1,17.4
1766547700.052711,-90.46,-0.92,-0.28,0.015625,-0.004882813,0.986816406,-0.125,0.125,0,27.4,-42.6,17.1
1766547700.074568,-90.46,-0.96,-0.3,0.016601563,-0.005859375,0.986816406,-0.0625,0.125,0,28.2,-42.6,18.6
1766547700,-90.44,-0.92,-0.29,0.016113281,-0.005371094,0.986816406,-0.125,0.125,0,26.1,-41.2,19.5
1766547700.1156669,-90.45,-0.99,-0.34,0.017089844,-0.005859375,0.985839844,-0.125,0,-0.0625,26.7,-41.5,18.6
1766547700.138776,-90.45,-0.96,-0.29,0.017089844,-0.005371094,0.985351563,-0.125,0,0,26.8,-42.4,18.4
1766547700.160367,-90.44,-1.03,-0.31,0.017578125,-0.005371094,0.985351563,-0.0625,0.125,0,27.6,-39.4,19.2
1766547700.1818728,-90.44,-0.92,-0.29,0.016113281,-0.005371094,0.986816406,-0.0625,0.0625,-0.0625,25,-41.2,17.2
1766547700.202695,-90.44,-0.94,-0.28,0.016113281,-0.005859375,0.986328125,0,0.125,0,26.2,-41.8,17.1
1766547700.223568,-90.43,-0.97,-0.35,0.016601563,-0.006347656,0.986328125,-0.0625,0,0,27,-41.8,17.4
1766547700.244864,-90.44,-0.94,-0.3,0.016113281,-0.005371094,0.985839844,0,0,0,25.9,-42.6,17.1
1766547700.267745,-90.43,-0.89,-0.35,0.015625,-0.005859375,0.985351563,-0.125,0.0625,0,26.2,-42.3,17.1
1766547700.2850199,-90.44,-0.92,-0.3,0.016113281,-0.005371094,0.985839844,-0.125,0,-0.0625,25.3,-42.4,18.7
1766547700.307026,-90.44,-0.95,-0.27,0.016601563,-0.004882813,0.985839844,-0.125,0.125,-0.125,26.8,-42.9,18.7
1766547700.3296971,-90.45,-0.9,-0.33,0.015136719,-0.005859375,0.987304688,0,0.1875,0,26.2,-41.5,17.4
1766547700.351508,-90.45,-1,-0.35,0.016601563,-0.005859375,0.985839844,-0.125,0.125,0,26.2,-42.6,18.3
1766547700.373025,-90.46,-0.94,-0.35,0.016113281,-0.006347656,0.984863281,-0.0625,0,0,26.8,-41.7,17.7
1766547700.392152,-90.46,-0.96,-0.33,0.016113281,-0.006347656,0.985351563,-0.125,0,-0.125,26.2,-41.5,17.8
1766547700.4175842,-90.46,-0.95,-0.3,0.016113281,-0.005371094,0.985839844,-0.0625,0.0625,0,26.1,-43.2,18
1766547700.4362812,-90.46,-0.97,-0.31,0.016601563,-0.005371094,0.986816406,-0.125,0.25,0,26.1,-41.7,17.7
1766547700.4578218,-90.45,-0.92,-0.3,0.015625,-0.005371094,0.986328125,-0.0625,0,0,26.2,-41.1,17.4
1766547700.478913,-90.45,-0.94,-0.4,0.016113281,-0.006835938,0.986328125,-0.125,0.1875,0,26.8,-41.2,19.2
1766547700.503063,-90.44,-0.91,-0.36,0.015625,-0.006347656,0.986328125,-0.0625,0,0,26.7,-41.1,17.8
1766547700.522002,-90.44,-0.96,-0.32,0.016113281,-0.005371094,0.985839844,-0.125,0,0,24.4,-43,17.8
1766547700.543097,-90.44,-1,-0.29,0.016601563,-0.005371094,0.985351563,-0.0625,0,0,27.4,-41.5,19
1766547700.564279,-90.44,-0.96,-0.36,0.016601563,-0.005859375,0.985351563,0,0.0625,0,26.7,-43,17.4
1766547700.583128,-90.44,-0.98,-0.26,0.017089844,-0.004882813,0.985839844,-0.125,0.0625,-0.0625,26.2,-41.1,19
1766547700.607029,-90.45,-0.92,-0.32,0.016113281,-0.005859375,0.985839844,-0.125,0.125,0,26.1,-42,18.7
1766547700.626792,-90.45,-1,-0.27,0.017089844,-0.004882813,0.985351563,-0.0625,0.1875,-0.0625,25.5,-41.1,17.4
1766547700.6501062,-90.46,-0.98,-0.34,0.017089844,-0.005859375,0.985839844,0,0.0625,-0.0625,27.6,-41.2,19.2
1766547700.6699488,-90.46,-0.94,-0.31,0.016601563,-0.004882813,0.985351563,-0.125,0.0625,-0.125,25.9,-41.8,18.3
1766547700.6927302,-90.45,-0.9,-0.34,0.015625,-0.005859375,0.986328125,-0.0625,0.125,0,26.8,-42.9,17.2
1766547700.7134888,-90.45,-0.96,-0.27,0.016601563,-0.005371094,0.987304688,-0.125,0.125,0,27.3,-42,18.4
1766547700.736035,-90.45,-0.95,-0.34,0.016113281,-0.005859375,0.986816406,-0.125,0.125,0,26.8,-39.7,18.4
1766547700.7541351,-90.44,-0.92,-0.32,0.015625,-0.005371094,0.986816406,-0.0625,0,-0.125,26.7,-43.3,17.4
1766547700.7776158,-90.43,-0.94,-0.35,0.016113281,-0.005859375,0.985839844,-0.125,0.125,0,28,-41.2,16.9
1766547700.7969248,-90.44,-0.98,-0.32,0.016113281,-0.005859375,0.986816406,-0.125,0.0625,-0.0625,25.2,-43.3,16.6
1766547700.820435,-90.43,-0.89,-0.3,0.015136719,-0.005371094,0.985839844,-0.0625,0.1875,0,27.4,-41.5,17.1
1766547701,-90.43,-0.93,-0.3,0.016601563,-0.005371094,0.985351563,-0.125,0.0625,0,25.3,-42,16.5
1766547700.861227,-90.43,-0.93,-0.32,0.016113281,-0.005371094,0.986816406,-0.0625,0,-0.0625,25,-41.2,19.2
1766547700.884224,-90.43,-0.92,-0.37,0.016113281,-0.006347656,0.985839844,-0.0625,0.25,0,27.6,-41.2,16.5
1766547700.9064908,-90.43,-0.95,-0.35,0.016113281,-0.005859375,0.986328125,-0.0625,0.0625,0,27,-43.8,18.3
1766547700.924591,-90.42,-0.94,-0.32,0.016113281,-0.005371094,0.985839844,-0.125,0.1875,-0.125,26.5,-42,18
1766547700.948229,-90.42,-0.95,-0.25,0.016601563,-0.004394531,0.984863281,-0.0625,0.125,0,27.6,-42.4,18.7
1766547700.967799,-90.42,-0.96,-0.31,0.016601563,-0.006347656,0.986816406,-0.125,0.0625,-0.0625,25.8,-41.7,17.7
1766547700.992295,-90.42,-0.94,-0.21,0.016601563,-0.004394531,0.986816406,-0.125,0,0,25.9,-41.1,18.6
1766547701.0124512,-90.41,-0.94,-0.34,0.016601563,-0.006347656,0.986328125,-0.125,0.0625,0,26.8,-41.2,16.5
1766547701.033237,-90.42,-0.96,-0.28,0.016601563,-0.005371094,0.986328125,-0.0625,0.125,0,25,-40.9,18
1766547701.054425,-90.41,-0.94,-0.26,0.016113281,-0.004882813,0.987304688,-0.125,0,0,28,-42.4,16.5
1766547701.076372,-90.4,-0.99,-0.3,0.017089844,-0.005371094,0.986816406,-0.0625,0.0625,0,26.2,-42.6,17.8
1766547701.095674,-90.4,-0.98,-0.3,0.016601563,-0.005371094,0.985839844,-0.0625,0.125,-0.0625,27.4,-41.5,18.6
1766547701.118817,-90.4,-0.97,-0.36,0.016601563,-0.005859375,0.985839844,-0.0625,0.1875,0,25.9,-43.3,18.6
1766547701.1391711,-90.4,-0.98,-0.35,0.017089844,-0.005859375,0.986328125,-0.0625,0,0,25.5,-41.5,17.8
1766547701.1613288,-90.39,-0.97,-0.34,0.017089844,-0.005859375,0.985839844,0,0.1875,0,26.5,-42.4,18
1766547701.180705,-90.38,-0.95,-0.33,0.016113281,-0.005859375,0.985839844,-0.0625,0,-0.0625,27.4,-43.3,15.6
1766547701.203938,-90.38,-0.95,-0.39,0.016113281,-0.006835938,0.985839844,-0.125,0.125,0,25.8,-41.7,17.2
1766547701.2245739,-90.38,-0.95,-0.32,0.016113281,-0.005371094,0.985839844,-0.125,0.125,0,26.5,-42,19.2
1766547701.246722,-90.38,-0.95,-0.26,0.016113281,-0.004882813,0.985351563,-0.0625,0,0,27.9,-41.8,17.8
1766547701.268105,-90.37,-0.93,-0.31,0.016113281,-0.005371094,0.985351563,-0.125,0.1875,0,27.4,-42.3,18.3
1766547701.2894988,-90.37,-0.93,-0.29,0.016113281,-0.005371094,0.986816406,-0.0625,0.125,0,26.8,-43.2,19.5
1766547701.3094451,-90.37,-0.94,-0.27,0.016601563,-0.004882813,0.986328125,-0.125,0.0625,-0.0625,26.1,-41.2,18
1766547701.331899,-90.37,-0.94,-0.35,0.016113281,-0.006347656,0.985839844,-0.125,0,0,26.7,-42.6,19.8
1766547701.3535502,-90.36,-0.95,-0.32,0.016113281,-0.005371094,0.986816406,-0.0625,0.0625,0,25.8,-40.9,18.4
1766547701.374558,-90.34,-0.95,-0.29,0.016113281,-0.005859375,0.986816406,-0.125,0.125,0,28,-41.2,18.7
1766547701.3988962,-90.33,-0.93,-0.36,0.015625,-0.006347656,0.985839844,-0.0625,0,0,25.9,-42.3,17.4
1766547701.417202,-90.34,-0.96,-0.25,0.016601563,-0.004394531,0.984863281,0,0.0625,0,25.3,-40.9,17.7
1766547701.438344,-90.34,-0.95,-0.3,0.016113281,-0.005371094,0.986328125,0,0.0625,0,25.8,-42.9,18.4
1766547701.456907,-90.34,-0.89,-0.34,0.015136719,-0.006347656,0.985839844,-0.125,0.0625,-0.0625,25.8,-43.6,18.4
1766547701.4805162,-90.34,-0.92,-0.3,0.015625,-0.005371094,0.986328125,-0.0625,0.1875,0,26.8,-41.2,18.4
1766547701.5025458,-90.32,-0.92,-0.36,0.015625,-0.005859375,0.985351563,-0.1875,0.0625,0,26.2,-41.1,18.3
1766547702,-90.33,-0.91,-0.34,0.016113281,-0.005859375,0.985839844,-0.0625,0.125,0,26.5,-41.7,18.7
1766547701.545303,-90.33,-0.91,-0.23,0.016113281,-0.004394531,0.985351563,-0.0625,0.0625,0,26.7,-41.8,18.3
1766547701.5666828,-90.33,-0.97,-0.31,0.016601563,-0.005371094,0.985839844,-0.1875,0.0625,0,26.2,-41.5,18.3
1766547702,-90.33,-0.9,-0.26,0.015625,-0.005371094,0.985839844,-0.125,0.0625,0,27.4,-42.6,17.8
1766547701.6092522,-90.33,-0.93,-0.27,0.015625,-0.004882813,0.984863281,-0.0625,0,0,26.5,-42.4,18
1766547701.6288168,-90.33,-0.98,-0.36,0.016601563,-0.006347656,0.986328125,-0.0625,0,-0.125,26.5,-40.9,18.4
1766547701.651445,-90.32,-0.99,-0.32,0.016113281,-0.005859375,0.986816406,-0.125,0,0,27.3,-41.2,17.7
1766547701.6723032,-90.32,-0.94,-0.22,0.015625,-0.004394531,0.985839844,-0.0625,0.1875,0,27,-42.3,18.3
1766547701.694216,-90.31,-0.99,-0.29,0.017089844,-0.005371094,0.986816406,-0.0625,0.0625,0,27.4,-42.3,19.3
1766547701.7130198,-90.32,-1.01,-0.33,0.017089844,-0.005859375,0.986328125,-0.0625,0.0625,-0.0625,26.5,-43.2,18.4
1766547701.736716,-90.31,-0.94,-0.32,0.016601563,-0.005859375,0.986328125,-0.125,0.125,0,26.8,-42,18.7
1766547701.756384,-90.31,-0.94,-0.34,0.016113281,-0.005859375,0.986328125,-0.125,0.0625,-0.0625,26.2,-42.3,19
1766547701.7774878,-90.31,-0.93,-0.33,0.015625,-0.005859375,0.986328125,-0.0625,0.25,-0.0625,26.5,-42.9,16.9
1766547701.7984052,-90.31,-0.98,-0.31,0.016113281,-0.005859375,0.985351563,-0.0625,0,-0.0625,26.7,-42.6,19
1766547701.824239,-90.31,-0.89,-0.37,0.015625,-0.005859375,0.986328125,-0.125,0.125,0,27.3,-42.9,17.7
1766547701.841613,-90.3,-0.96,-0.29,0.016601563,-0.005371094,0.986328125,-0.125,0,-0.0625,26.7,-41.5,17.8
1766547701.862557,-90.29,-0.99,-0.35,0.016601563,-0.005371094,0.986328125,-0.0625,0.0625,-0.125,27.4,-42.6,17.8
1766547701.8862872,-90.29,-0.97,-0.24,0.016113281,-0.004882813,0.985839844,-0.125,0.1875,0,27.3,-42.4,17.7
1766547701.9067252,-90.28,-0.95,-0.29,0.016113281,-0.005371094,0.986328125,-0.0625,0,0,26.7,-41.1,17.4
1766547701.926507,-90.27,-0.95,-0.29,0.016113281,-0.004882813,0.985839844,-0.125,0.1875,-0.125,27.9,-41.1,18.3
1766547701.9501052,-90.27,-0.96,-0.33,0.015625,-0.005859375,0.984863281,-0.1875,0.0625,0,25.9,-42.3,17.4
1766547701.9713202,-90.28,-1,-0.33,0.017089844,-0.005859375,0.985839844,-0.0625,0.125,0,25.2,-42.6,18.3
1766547701.994715,-90.27,-0.96,-0.3,0.016601563,-0.004882813,0.987304688,-0.125,0.0625,0,27.6,-42.4,18
1766547702.0139132,-90.27,-0.92,-0.3,0.015136719,-0.005371094,0.986816406,-0.0625,0.0625,0,26.2,-41.1,18.3
1766547702.034658,-90.25,-0.95,-0.28,0.016601563,-0.005371094,0.986328125,-0.125,0.125,0,28.6,-41.1,19
1766547702,-90.25,-0.96,-0.25,0.016601563,-0.004882813,0.985839844,-0.125,0.0625,0,25.9,-42.3,18.6
1766547702.075327,-90.25,-0.99,-0.31,0.016601563,-0.005371094,0.985351563,-0.125,0.3125,-0.0625,26.1,-42,18.7
1766547702.0977411,-90.24,-0.97,-0.34,0.016601563,-0.005859375,0.985351563,-0.125,0.0625,0,27.6,-41.7,17.7
1766547702.1207218,-90.25,-0.91,-0.3,0.016113281,-0.005859375,0.986328125,-0.0625,0.1875,0,25.9,-40.3,18.3
1766547702.142396,-90.25,-0.91,-0.29,0.016113281,-0.004882813,0.987304688,-0.125,0,0,26.5,-41.7,16.2
1766547702.1649659,-90.24,-0.94,-0.26,0.016601563,-0.005371094,0.984863281,-0.0625,0.125,0,26.5,-41.7,18.4
1766547702.184086,-90.24,-0.9,-0.32,0.015625,-0.005859375,0.986816406,-0.0625,0,0,26.2,-41.8,17.8
1766547702.206205,-90.23,-1,-0.33,0.017089844,-0.005859375,0.985839844,-0.0625,0.0625,0,26.2,-41.8,18.6
1766547702.226607,-90.23,-0.98,-0.3,0.016601563,-0.005371094,0.985839844,-0.0625,0.125,0,27.9,-40.3,18.6
1766547702.2481222,-90.22,-0.94,-0.3,0.015625,-0.005371094,0.985351563,-0.0625,0,0,26.7,-43.3,18.3
1766547702.268965,-90.21,-0.94,-0.28,0.016113281,-0.005371094,0.986816406,-0.0625,0.1875,0,26.5,-42.4,18
1766547702.2906601,-90.21,-0.92,-0.25,0.016113281,-0.004394531,0.986816406,-0.0625,0.0625,0,25.5,-42.6,17.4
1766547702.315419,-90.21,-0.92,-0.31,0.016113281,-0.005371094,0.986816406,-0.125,0.1875,0,27,-41.5,17.8
1766547702.3319738,-90.19,-0.91,-0.31,0.015136719,-0.005859375,0.986816406,-0.125,0.0625,-0.0625,28.9,-41.5,17.8
1766547702.353743,-90.19,-0.97,-0.32,0.016113281,-0.005371094,0.985839844,-0.0625,0.0625,0,26.1,-42.4,16.9
1766547702.3739488,-90.19,-0.91,-0.4,0.016113281,-0.006835938,0.985351563,-0.1875,0.125,-0.0625,25.8,-40.9,17.2
1766547702.399789,-90.19,-1.02,-0.32,0.017089844,-0.006347656,0.985351563,-0.125,0.0625,0,26.1,-42.9,17.2
1766547702.419274,-90.2,-0.96,-0.31,0.016601563,-0.005371094,0.985351563,-0.125,0.125,0,27.6,-42.9,17.7
1766547702.439884,-90.19,-0.91,-0.36,0.015625,-0.006835938,0.986816406,-0.125,0,0,27.3,-42.4,18.7
1766547702.461985,-90.19,-0.92,-0.31,0.016113281,-0.005371094,0.985839844,-0.0625,0.125,0,27,-43,18.3
1766547702.483166,-90.18,-0.97,-0.32,0.017089844,-0.005859375,0.986328125,-0.125,0.125,-0.0625,27.3,-41.7,18.4
1766547702.503885,-90.17,-0.97,-0.3,0.016113281,-0.005371094,0.985839844,-0.125,0.125,0,26.8,-41.7,19.9
1766547702.525357,-90.17,-0.97,-0.36,0.016601563,-0.006347656,0.985351563,-0.0625,0.0625,0,25.9,-42.6,17.8
1766547702.546753,-90.17,-0.94,-0.31,0.016113281,-0.005371094,0.986816406,-0.125,0,0,26.1,-41.7,18.7
1766547702.568083,-90.17,-0.94,-0.27,0.016113281,-0.004882813,0.986328125,-0.125,0.125,-0.0625,26.8,-41.7,18.4
1766547702.586998,-90.17,-0.91,-0.35,0.015625,-0.005859375,0.985351563,-0.0625,0.0625,-0.0625,26.7,-42.3,17.4
1766547702.610076,-90.16,-0.97,-0.31,0.016601563,-0.005371094,0.985351563,-0.0625,0.1875,0,27,-41.5,18.3
1766547702.628916,-90.15,-0.94,-0.36,0.016113281,-0.006347656,0.985839844,-0.0625,0,-0.0625,27.9,-41.5,17.4
1766547702.653122,-90.15,-1.01,-0.37,0.016601563,-0.006347656,0.986328125,0,0.0625,0,26.1,-42.4,17.7
1766547702.673641,-90.15,-0.9,-0.35,0.015625,-0.006347656,0.985351563,-0.0625,0.125,0,26.8,-40.9,18.4
1766547702.6954849,-90.16,-1,-0.3,0.017089844,-0.005371094,0.985839844,-0.0625,0.0625,0,26.7,-42.3,17.8
1766547702.718944,-90.16,-0.98,-0.29,0.017089844,-0.005371094,0.986328125,-0.125,0.1875,-0.125,27.6,-43.2,18.7
1766547702.739323,-90.15,-0.88,-0.39,0.015625,-0.006347656,0.986328125,-0.0625,0.0625,0,26.5,-41.7,18.7
1766547702.7572968,-90.15,-0.93,-0.27,0.016113281,-0.004882813,0.986328125,-0.0625,0,-0.0625,26.7,-41.1,18.3
1766547702.781512,-90.14,-0.97,-0.36,0.016601563,-0.006347656,0.986328125,-0.0625,0.125,0,27,-41.1,17.8
1766547702.8030772,-90.14,-0.92,-0.25,0.016113281,-0.004882813,0.985839844,-0.0625,0.0625,0,25,-42,18
1766547702.823518,-90.14,-0.97,-0.27,0.016113281,-0.004882813,0.986816406,-0.1875,0.125,0,25.5,-41.5,18.3
1766547702.844885,-90.14,-0.97,-0.3,0.016601563,-0.005371094,0.986328125,-0.0625,0,0,25.5,-42.3,19.8
1766547702.8687801,-90.13,-0.95,-0.3,0.016601563,-0.005371094,0.986328125,-0.0625,0,0,26.5,-42.9,18.4
1766547702.886931,-90.14,-0.99,-0.31,0.017089844,-0.005371094,0.987304688,-0.1875,0.1875,0,25,-42.4,17.7
1766547702.9089541,-90.14,-0.97,-0.3,0.017089844,-0.005371094,0.985351563,0,0,0,26.8,-42,18
1766547702.929955,-90.13,-0.95,-0.33,0.016601563,-0.005371094,0.985351563,-0.0625,0.1875,0,26.5,-41.7,17.7
1766547702.951008,-90.13,-0.94,-0.36,0.016113281,-0.006347656,0.984375,-0.125,0,0,26.1,-42.4,17.7
1766547702.9721339,-90.13,-0.97,-0.3,0.016601563,-0.005371094,0.984863281,-0.0625,0.0625,0,27,-41.8,18.3
1766547702.992935,-90.13,-0.98,-0.3,0.016601563,-0.005371094,0.985351563,-0.125,0.125,-0.0625,26.8,-40.9,18.4
1766547703.015242,-90.13,-0.88,-0.29,0.015625,-0.005371094,0.985351563,-0.0625,0.0625,0,26.2,-41.1,18.3
1766547703.034462,-90.13,-0.94,-0.26,0.016113281,-0.004882813,0.985839844,-0.0625,0.125,-0.0625,26.2,-43,17.4
1766547703.057934,-90.13,-0.92,-0.31,0.016113281,-0.005859375,0.986816406,-0.0625,0,0,26.7,-43,18.3
1766547703.0792708,-90.13,-0.95,-0.31,0.016601563,-0.005371094,0.985839844,-0.125,0,0,26.1,-40.9,17.7
1766547703.100853,-90.13,-0.97,-0.36,0.016113281,-0.006347656,0.985839844,-0.125,0.125,0,26.7,-43,19
1766547703.1240141,-90.12,-0.96,-0.3,0.016601563,-0.005371094,0.986328125,-0.125,0.125,0,26.2,-41.1,18.6
1766547703.142217,-90.11,-0.98,-0.33,0.016601563,-0.005859375,0.985839844,-0.0625,0,0,25.8,-42,17.7
1766547703.164463,-90.11,-0.94,-0.3,0.016113281,-0.005371094,0.985839844,-0.125,0.0625,0,26.1,-41.7,18.7
1766547703.183069,-90.1,-0.93,-0.29,0.016113281,-0.005371094,0.985839844,-0.125,0.25,-0.0625,27.4,-41.5,17.8
1766547703.2089448,-90.1,-0.93,-0.33,0.016113281,-0.005371094,0.984863281,-0.125,0,0,26.8,-42,19.9
1766547703.226443,-90.09,-0.98,-0.31,0.016601563,-0.004882813,0.985351563,-0.125,0.0625,-0.0625,27.4,-43,17.1
1766547703.249318,-90.09,-0.96,-0.29,0.016113281,-0.005371094,0.985351563,-0.0625,0.0625,0,25.8,-43.6,18.7
1766547703.2705998,-90.08,-1.01,-0.33,0.017089844,-0.006347656,0.985351563,-0.0625,0,0,27.3,-42,16.5
1766547703.293836,-90.08,-0.98,-0.29,0.017089844,-0.005371094,0.986328125,-0.0625,0.1875,0,27.4,-42.6,17.1
1766547703.312086,-90.08,-0.93,-0.29,0.016113281,-0.005371094,0.985351563,-0.0625,-0.0625,0,26.5,-42,18
1766547703.335361,-90.07,-0.91,-0.28,0.016113281,-0.005371094,0.986328125,-0.125,0,0,27,-42.6,19
1766547703.356902,-90.06,-0.94,-0.33,0.016601563,-0.005859375,0.987304688,-0.125,0,0,25.9,-41.8,17.4
1766547703,-90.06,-0.88,-0.33,0.015136719,-0.005371094,0.985839844,-0.125,0.0625,-0.0625,26.1,-42,17.2
1766547703.396702,-90.06,-0.98,-0.33,0.016601563,-0.005859375,0.984863281,-0.125,0.25,-0.0625,26.7,-43,19
1766547703.4200299,-90.06,-0.96,-0.35,0.016113281,-0.005859375,0.985351563,-0.0625,0,0,25.2,-40.8,17.4
1766547703.441014,-90.06,-0.96,-0.31,0.016601563,-0.005859375,0.985839844,-0.125,0.0625,0,26.8,-42,16.9
