timestamp,roll,pitch,yaw,ax,ay,az,gx,gy,gz,mx,my,mz,mx_raw,my_raw,mz_raw,mag_raw,mag_cal,mcal_valid,mcal_n,moff_x,moff_y,moff_z,temp
1766285164.725347,-0.951723,6.038705,-163.3045,-2.363281,1.269531,979.8145,-0.305,-0.28875,0.00375,-7.0,-1.0,55.0,30.0,-29.0,43.0,59.0,55.0,0,12870,28.0,-31.0,41.0,45.0
1766285164.929512,-0.96687,6.064079,-163.2796,1.054688,0.78125,977.8613,0.195,0.02375,0.25375,-9.0,-2.0,56.0,28.0,-30.0,44.0,60.0,56.0,0,12896,28.0,-31.0,41.0,45.0
1766285165.133898,-0.958266,5.996135,-163.2611,2.03125,0.78125,984.6973,-0.055,0.21125,-0.05875,-9.0,-2.0,54.0,28.0,-30.0,42.0,58.0,54.0,0,12922,28.0,-31.0,41.0,44.44444
1766285165.337177,-0.975476,6.014122,-163.2413,1.542969,1.757813,980.791,0.07,0.14875,0.00375,-9.0,-1.0,53.0,28.0,-29.0,41.0,57.0,53.0,0,12948,28.0,-31.0,41.0,45.0
1766285165.541536,-0.976418,6.006199,-163.2155,1.054688,1.269531,981.2793,0.07,0.14875,0.31625,-7.0,-2.0,53.0,30.0,-30.0,41.0,59.0,53.0,0,12974,28.0,-31.0,41.0,45.0
1766285165.7381701,-0.975851,6.037195,-163.2041,3.007813,-0.683594,977.8613,0.1325,0.02375,0.12875,-9.0,-2.0,53.0,28.0,-30.0,41.0,58.0,53.0,0,12999,28.0,-31.0,41.0,45.0
1766285165.9424891,-0.994362,6.036874,-163.1932,2.519531,2.734375,980.791,0.0075,0.02375,0.06625,-8.0,-2.0,55.0,29.0,-30.0,43.0,59.0,55.0,0,13025,28.0,-31.0,41.0,45.0
1766285166.140291,-0.985182,6.079912,-163.1762,1.542969,-0.683594,982.7441,0.07,0.08625,0.19125,-9.0,-3.0,53.0,28.0,-31.0,41.0,58.0,53.0,0,13050,28.0,-31.0,41.0,44.44444
1766285166.342974,-1.007967,6.066644,-163.1719,2.519531,-0.683594,981.7676,-0.18,0.14875,-0.18375,-8.0,-2.0,54.0,29.0,-30.0,42.0,59.0,54.0,0,13076,28.0,-31.0,41.0,45.0
1766285166.540669,-1.033451,6.038795,-163.1545,-1.386719,2.246094,982.7441,-0.305,-0.03875,0.19125,-9.0,-2.0,53.0,28.0,-30.0,41.0,58.0,53.0,0,13101,28.0,-31.0,41.0,44.44444
1766285166.74428,-1.015469,6.012609,-163.1339,-0.898438,1.269531,981.7676,0.195,-0.16375,0.06625,-9.0,-2.0,55.0,28.0,-30.0,43.0,59.0,55.0,0,13127,28.0,-31.0,41.0,45.0
1766285166.948365,-0.974824,5.977755,-163.1311,-0.898438,2.734375,979.3262,-0.1175,0.02375,-0.05875,-7.0,-1.0,54.0,30.0,-29.0,42.0,59.0,54.0,0,13153,28.0,-31.0,41.0,45.0
1766285167.1514392,-0.9688,5.952345,-163.1189,1.542969,2.734375,980.791,-0.1175,0.08625,0.31625,-8.0,-2.0,54.0,29.0,-30.0,42.0,59.0,54.0,0,13179,28.0,-31.0,41.0,45.0
1766285167.3571131,-0.974876,5.935425,-163.1125,-0.410156,-1.171875,979.3262,0.0075,0.14875,0.06625,-9.0,-1.0,54.0,28.0,-29.0,42.0,58.0,54.0,0,13205,28.0,-31.0,41.0,44.44444
1766285167.5550988,-1.000084,5.95227,-163.1034,0.566406,0.78125,977.373,-0.18,-0.22625,-0.12125,-8.0,-2.0,54.0,29.0,-30.0,42.0,59.0,54.0,0,13230,28.0,-31.0,41.0,45.0
1766285167.758083,-0.980706,5.950773,-163.0999,3.007813,4.199219,981.7676,0.1325,0.08625,0.25375,-9.0,-3.0,53.0,28.0,-31.0,41.0,58.0,53.0,0,13256,28.0,-31.0,41.0,45.0
1766285167.962653,-0.989273,5.948349,-163.0757,3.496094,0.292969,981.2793,-0.2425,0.08625,-0.05875,-7.0,-3.0,56.0,30.0,-31.0,44.0,61.0,56.0,0,13282,28.0,-31.0,41.0,45.0
1766285168.1661088,-1.00362,5.941986,-163.0565,0.078125,1.269531,979.3262,-0.055,0.39875,-0.24625,-8.0,-3.0,53.0,29.0,-31.0,41.0,59.0,53.0,0,13308,28.0,-31.0,41.0,45.0
1766285168.368972,-1.012962,5.934737,-163.045,0.078125,2.246094,981.2793,0.07,0.02375,0.00375,-7.0,-3.0,53.0,30.0,-31.0,41.0,59.0,53.0,0,13334,28.0,-31.0,41.0,45.0
1766285168.5727968,-0.987834,5.849926,-163.0267,-0.898438,0.292969,979.3262,0.1325,0.52375,-0.24625,-8.0,0.0,55.0,29.0,-28.0,43.0,58.0,55.0,0,13360,28.0,-31.0,41.0,45.0
1766285168.7747872,-0.95854,5.870099,-163.0044,-0.410156,1.757813,979.3262,-0.055,-0.10125,-0.05875,-10.0,-1.0,54.0,27.0,-29.0,42.0,57.0,54.0,0,13385,28.0,-31.0,41.0,45.0
1766285168.971105,-0.955843,5.871456,-162.9983,0.566406,2.734375,980.3027,0.2575,0.08625,-0.05875,-8.0,-2.0,54.0,29.0,-30.0,42.0,59.0,54.0,0,13410,28.0,-31.0,41.0,45.0
1766285169.174612,-0.953973,5.847612,-162.9908,0.566406,0.78125,977.373,-0.055,-0.03875,0.12875,-8.0,-1.0,53.0,29.0,-29.0,41.0,57.0,53.0,0,13436,28.0,-31.0,41.0,45.0
1766285169.372962,-0.965992,5.847098,-162.97,0.566406,-0.195313,981.2793,-0.055,0.08625,-0.12125,-6.0,-4.0,54.0,31.0,-32.0,42.0,61.0,54.0,0,13461,28.0,-31.0,41.0,45.0
1766285169.576759,-0.979735,5.835332,-162.9725,-0.410156,-2.148438,979.3262,-0.1175,-0.10125,-0.05875,-8.0,-2.0,54.0,29.0,-30.0,42.0,59.0,54.0,0,13487,28.0,-31.0,41.0,45.0
1766285169.782283,-0.979903,5.843821,-162.9667,0.078125,-1.660156,979.8145,0.0075,-0.03875,-0.12125,-8.0,-2.0,53.0,29.0,-30.0,41.0,58.0,53.0,0,13513,28.0,-31.0,41.0,45.0
1766285169.984802,-0.977407,5.849641,-162.9444,-0.898438,1.269531,976.8848,-0.055,0.08625,-0.12125,-7.0,-3.0,52.0,30.0,-31.0,40.0,58.0,52.0,0,13539,28.0,-31.0,41.0,45.0
1766285170.189086,-0.974505,5.832984,-162.9186,-0.898438,-0.683594,978.3496,0.0075,0.21125,0.56625,-7.0,-2.0,54.0,30.0,-30.0,42.0,59.0,54.0,0,13565,28.0,-31.0,41.0,45.0
1766285170.3848698,-0.980001,5.894164,-162.9189,1.054688,-0.683594,979.3262,-0.2425,0.33625,0.00375,-8.0,-2.0,54.0,29.0,-30.0,42.0,59.0,54.0,0,13590,28.0,-31.0,41.0,45.0
1766285170.588973,-0.970573,5.902883,-162.905,0.566406,2.734375,979.3262,0.2575,0.27375,-0.12125,-7.0,-3.0,55.0,30.0,-31.0,43.0,60.0,55.0,0,13616,28.0,-31.0,41.0,45.0
1766285170.786195,-0.961439,5.899655,-162.8827,1.054688,3.222656,981.7676,0.0075,0.02375,0.25375,-10.0,-2.0,52.0,27.0,-30.0,40.0,56.0,52.0,0,13641,28.0,-31.0,41.0,45.0
1766285170.990552,-0.951879,5.834363,-162.8834,1.054688,0.292969,980.3027,-0.055,0.33625,0.06625,-8.0,-2.0,55.0,29.0,-30.0,43.0,59.0,55.0,0,13667,28.0,-31.0,41.0,45.0
1766285171.189932,-0.940352,5.797798,-162.8665,0.566406,2.734375,977.8613,0.0075,0.21125,0.00375,-8.0,-2.0,55.0,29.0,-30.0,43.0,59.0,55.0,0,13692,28.0,-31.0,41.0,45.0
1766285171.399047,-0.921912,5.812298,-162.8392,0.566406,0.78125,982.7441,-0.1175,0.21125,0.06625,-7.0,-2.0,55.0,30.0,-30.0,43.0,60.0,55.0,0,13719,28.0,-31.0,41.0,45.0
1766285171.597497,-0.915611,5.809077,-162.823,-1.386719,1.269531,980.791,0.0075,0.52375,0.00375,-8.0,-2.0,54.0,29.0,-30.0,42.0,59.0,54.0,0,13744,28.0,-31.0,41.0,45.0
1766285171.799458,-0.906824,5.78456,-162.8173,0.566406,-0.683594,977.8613,0.07,0.21125,0.00375,-7.0,-2.0,54.0,30.0,-30.0,42.0,59.0,54.0,0,13770,28.0,-31.0,41.0,45.0
1766285172.003558,-0.91443,5.82571,-162.8116,1.542969,2.246094,978.3496,0.07,0.27375,-0.05875,-7.0,-3.0,55.0,30.0,-31.0,43.0,60.0,55.0,0,13796,28.0,-31.0,41.0,45.55556
1766285172.207861,-0.911302,5.823342,-162.7861,0.078125,-0.683594,982.2559,0.07,0.27375,-0.12125,-8.0,-2.0,55.0,29.0,-30.0,43.0,59.0,55.0,0,13822,28.0,-31.0,41.0,45.0
1766285172.405181,-0.913302,5.829718,-162.7702,-0.410156,-1.171875,979.8145,-0.1175,0.02375,0.00375,-9.0,-2.0,55.0,28.0,-30.0,43.0,59.0,55.0,0,13847,28.0,-31.0,41.0,45.0
1766285172.607958,-0.91544,5.844657,-162.7766,-0.410156,0.78125,981.7676,0.07,0.02375,-0.49625,-9.0,0.0,53.0,28.0,-28.0,41.0,57.0,53.0,0,13873,28.0,-31.0,41.0,45.0
1766285172.8051322,-0.955343,5.833547,-162.7518,-0.410156,3.222656,979.8145,-0.3675,0.02375,0.00375,-8.0,-3.0,54.0,29.0,-31.0,42.0,59.0,54.0,0,13898,28.0,-31.0,41.0,45.0
1766285173.009566,-0.97982,5.805937,-162.7415,3.007813,1.269531,980.791,-0.1175,0.02375,-0.05875,-7.0,-2.0,54.0,30.0,-30.0,42.0,59.0,54.0,0,13924,28.0,-31.0,41.0,45.0
1766285173.207094,-0.963241,5.804415,-162.7102,0.078125,-0.683594,981.7676,-0.1175,-0.03875,0.12875,-9.0,-2.0,52.0,28.0,-30.0,40.0,57.0,52.0,0,13949,28.0,-31.0,41.0,45.0
1766285173.411257,-0.973439,5.85012,-162.6906,3.007813,-0.195313,979.3262,-0.2425,-0.16375,0.25375,-7.0,-2.0,54.0,30.0,-30.0,42.0,59.0,54.0,0,13975,28.0,-31.0,41.0,45.55556
1766285173.607357,-0.949599,5.823687,-162.6709,-1.386719,4.6875,982.2559,0.0075,-0.22625,0.06625,-9.0,-3.0,54.0,28.0,-31.0,42.0,59.0,54.0,0,14000,28.0,-31.0,41.0,45.0
1766285173.8122602,-0.946921,5.846614,-162.6657,-0.898438,3.222656,978.8379,-0.055,-0.16375,0.37875,-7.0,-3.0,54.0,30.0,-31.0,42.0,60.0,54.0,0,14026,28.0,-31.0,41.0,45.55556
1766285174.0080829,-0.935922,5.819304,-162.6562,1.542969,3.710938,980.791,0.32,0.02375,-0.12125,-7.0,-2.0,53.0,30.0,-30.0,41.0,59.0,53.0,0,14051,28.0,-31.0,41.0,45.0
1766285174.212516,-0.93552,5.800883,-162.6342,2.03125,3.710938,979.8145,-0.055,-0.16375,0.19125,-7.0,-3.0,55.0,30.0,-31.0,43.0,60.0,55.0,0,14077,28.0,-31.0,41.0,45.0
1766285174.409357,-0.949271,5.797199,-162.6216,0.566406,2.246094,980.3027,-0.055,-0.03875,0.25375,-6.0,-3.0,54.0,31.0,-31.0,42.0,60.0,54.0,0,14102,28.0,-31.0,41.0,44.44444
1766285174.612996,-0.964044,5.802536,-162.6099,0.566406,0.292969,979.3262,0.07,-0.16375,0.00375,-7.0,-4.0,54.0,30.0,-32.0,42.0,60.0,54.0,0,14128,28.0,-31.0,41.0,45.0
1766285174.810657,-0.939668,5.76099,-162.5857,-1.386719,0.78125,978.3496,-0.1175,0.21125,-0.12125,-8.0,-2.0,52.0,29.0,-30.0,40.0,57.0,52.0,0,14153,28.0,-31.0,41.0,45.0
1766285175.014435,-0.950448,5.757608,-162.5661,2.519531,2.734375,982.2559,0.0075,0.27375,0.12875,-7.0,-2.0,53.0,30.0,-30.0,41.0,59.0,53.0,0,14179,28.0,-31.0,41.0,45.0
1766285175.212047,-0.941383,5.711101,-162.5448,-0.898438,1.757813,978.3496,-0.055,-0.10125,-0.18375,-6.0,-2.0,54.0,31.0,-30.0,42.0,60.0,54.0,0,14204,28.0,-31.0,41.0,45.0
1766285175.414813,-0.919379,5.693039,-162.525,0.566406,1.269531,978.8379,-0.2425,0.27375,-0.05875,-8.0,-2.0,55.0,29.0,-30.0,43.0,59.0,55.0,0,14230,28.0,-31.0,41.0,45.0
1766285175.6133718,-0.930245,5.700886,-162.5038,-0.410156,0.78125,982.7441,0.07,0.27375,-0.05875,-8.0,-2.0,53.0,29.0,-30.0,41.0,58.0,53.0,0,14255,28.0,-31.0,41.0,45.0
1766285175.8173141,-0.926856,5.711793,-162.4813,1.054688,0.78125,978.3496,-0.2425,-0.10125,0.25375,-7.0,-3.0,53.0,30.0,-31.0,41.0,59.0,53.0,0,14281,28.0,-31.0,41.0,45.0
1766285176.020066,-0.944746,5.647985,-162.4756,1.054688,0.292969,979.3262,0.07,-0.03875,0.00375,-8.0,-2.0,56.0,29.0,-30.0,44.0,60.0,56.0,0,14307,28.0,-31.0,41.0,45.0
1766285176.224681,-0.952832,5.661801,-162.4715,1.054688,0.292969,980.3027,0.0075,-0.22625,-0.18375,-8.0,-3.0,53.0,29.0,-31.0,41.0,59.0,53.0,0,14333,28.0,-31.0,41.0,45.0
1766285176.42804,-0.93659,5.65206,-162.4573,0.078125,2.734375,979.8145,-0.1175,0.02375,-0.12125,-8.0,-2.0,54.0,29.0,-30.0,42.0,59.0,54.0,0,14359,28.0,-31.0,41.0,45.0
1766285176.631855,-0.925395,5.681727,-162.4451,0.078125,2.246094,978.8379,0.1325,0.14875,-0.12125,-8.0,-2.0,54.0,29.0,-30.0,42.0,59.0,54.0,0,14385,28.0,-31.0,41.0,45.0
1766285176.8361468,-0.899857,5.694471,-162.4195,-0.410156,0.292969,983.7207,-0.055,0.08625,0.12875,-9.0,-1.0,54.0,28.0,-29.0,42.0,58.0,54.0,0,14411,28.0,-30.0,41.0,45.0
1766285177.034316,-0.88808,5.688663,-162.404,0.078125,5.175781,978.8379,0.1325,-0.16375,0.06625,-9.0,-2.0,55.0,28.0,-30.0,43.0,59.0,55.0,0,14436,28.0,-30.0,41.0,45.0
1766285177.23741,-0.896237,5.68532,-162.384,2.03125,0.78125,977.8613,-0.055,-0.22625,0.06625,-7.0,-2.0,54.0,30.0,-30.0,42.0,59.0,54.0,0,14462,28.0,-30.0,41.0,45.0
1766285177.440879,-0.865581,5.685952,-162.3807,0.078125,3.710938,980.3027,0.07,-0.10125,0.00375,-7.0,0.0,54.0,30.0,-28.0,42.0,58.0,54.0,0,14488,28.0,-30.0,41.0,45.0
1766285177.638564,-0.868658,5.700881,-162.3651,-1.386719,1.757813,981.2793,0.1325,0.39875,-0.18375,-9.0,-2.0,54.0,28.0,-30.0,42.0,58.0,54.0,0,14513,28.0,-30.0,41.0,45.0
1766285177.8427432,-0.887134,5.748242,-162.3508,1.054688,2.734375,985.6738,-0.2425,0.27375,0.12875,-9.0,-2.0,55.0,28.0,-30.0,43.0,59.0,55.0,0,14539,28.0,-30.0,41.0,45.0
1766285178.046435,-0.881805,5.72141,-162.3345,3.007813,-0.195313,980.791,-0.055,-0.10125,-0.24625,-8.0,-1.0,54.0,29.0,-29.0,42.0,58.0,54.0,0,14565,28.0,-30.0,41.0,45.0
1766285178.250554,-0.886325,5.741427,-162.3213,-1.875,0.292969,979.3262,0.195,-0.03875,0.00375,-9.0,-2.0,53.0,28.0,-30.0,41.0,58.0,53.0,0,14591,28.0,-30.0,41.0,45.0
1766285178.454543,-0.890226,5.775771,-162.2979,-1.875,-0.195313,978.8379,0.1325,-0.16375,0.12875,-8.0,-1.0,54.0,29.0,-29.0,42.0,58.0,54.0,0,14617,28.0,-30.0,41.0,45.0
1766285178.6551738,-0.875805,5.793589,-162.2929,0.078125,-1.171875,977.8613,0.0075,0.02375,0.06625,-9.0,-3.0,54.0,28.0,-31.0,42.0,59.0,54.0,0,14642,28.0,-30.0,41.0,45.0
1766285178.851948,-0.888621,5.838944,-162.2679,1.054688,2.734375,976.3965,0.1325,0.21125,-0.12125,-7.0,-2.0,55.0,30.0,-30.0,43.0,60.0,55.0,0,14667,28.0,-30.0,41.0,45.0
1766285179.063825,-0.886157,5.828839,-162.2484,2.519531,0.292969,980.3027,-0.18,0.08625,-0.05875,-9.0,-1.0,56.0,28.0,-29.0,44.0,59.0,56.0,0,14694,28.0,-30.0,41.0,45.0
1766285179.261465,-0.883469,5.84591,-162.234,-0.898438,2.734375,979.3262,-0.1175,-0.10125,-0.18375,-9.0,-2.0,54.0,28.0,-30.0,42.0,58.0,54.0,0,14719,28.0,-30.0,41.0,45.0
1766285179.463962,-0.860713,5.839952,-162.2145,1.054688,1.757813,977.8613,-0.18,-0.03875,0.00375,-7.0,-3.0,54.0,30.0,-31.0,42.0,60.0,54.0,0,14745,28.0,-30.0,41.0,45.0
1766285179.668671,-0.871006,5.820291,-162.206,1.542969,1.757813,977.373,-0.055,-0.10125,-0.43375,-9.0,-2.0,54.0,28.0,-30.0,42.0,58.0,54.0,0,14771,28.0,-30.0,41.0,45.0
1766285179.869657,-0.878724,5.858199,-162.1889,0.566406,0.292969,981.2793,-0.305,0.02375,-0.12125,-8.0,-4.0,54.0,29.0,-32.0,42.0,60.0,54.0,0,14796,28.0,-30.0,41.0,45.0
1766285180.06896,-0.872947,5.856038,-162.1791,-1.875,1.269531,978.8379,0.07,0.21125,-0.12125,-9.0,-2.0,54.0,28.0,-30.0,42.0,58.0,54.0,0,14822,28.0,-30.0,41.0,45.0
1766285180.267628,-0.879909,5.8325,-162.1612,-0.898438,-0.195313,980.791,0.195,0.39875,-0.18375,-9.0,-2.0,53.0,28.0,-30.0,41.0,58.0,53.0,0,14847,28.0,-30.0,41.0,45.0
1766285180.470942,-0.896477,5.857372,-162.1388,0.566406,0.292969,981.7676,-0.305,0.27375,0.12875,-9.0,-3.0,53.0,28.0,-31.0,41.0,58.0,53.0,0,14873,28.0,-30.0,41.0,45.55556
1766285180.674389,-0.892487,5.847094,-162.1135,2.519531,1.757813,983.7207,-0.1175,-0.03875,-0.18375,-9.0,-2.0,55.0,28.0,-30.0,43.0,59.0,55.0,0,14899,28.0,-30.0,41.0,45.0
1766285180.871907,-0.87082,5.794476,-162.0932,-0.410156,0.292969,978.3496,-0.055,0.02375,0.06625,-8.0,-1.0,54.0,29.0,-29.0,42.0,58.0,54.0,0,14924,28.0,-30.0,41.0,45.0
1766285181.075369,-0.863484,5.783912,-162.0643,-1.875,0.292969,979.3262,-0.1175,-0.22625,-0.24625,-6.0,-3.0,55.0,31.0,-31.0,43.0,61.0,55.0,0,14950,28.0,-30.0,41.0,45.0
1766285181.273225,-0.857326,5.763845,-162.0556,0.078125,-0.195313,980.3027,-0.1175,0.08625,-0.24625,-8.0,-2.0,53.0,29.0,-30.0,41.0,58.0,53.0,0,14975,28.0,-30.0,41.0,45.0
1766285181.476546,-0.858363,5.74344,-162.0463,0.566406,2.246094,979.8145,-0.055,0.52375,0.12875,-8.0,-1.0,53.0,29.0,-29.0,41.0,57.0,53.0,0,15001,28.0,-30.0,41.0,45.0
1766285181.673287,-0.852425,5.767998,-162.0284,0.566406,2.246094,979.3262,-0.1175,0.02375,0.31625,-7.0,-1.0,53.0,30.0,-29.0,41.0,58.0,53.0,0,15026,28.0,-30.0,41.0,45.0
1766285181.877192,-0.836145,5.798978,-162.0123,1.542969,3.222656,976.3965,-0.055,0.21125,0.06625,-7.0,0.0,54.0,30.0,-28.0,42.0,58.0,54.0,0,15052,28.0,-30.0,41.0,45.0
1766285182.081114,-0.836214,5.824028,-161.9976,0.566406,1.269531,982.2559,-0.055,0.33625,-0.24625,-9.0,-1.0,55.0,28.0,-29.0,43.0,58.0,55.0,0,15078,28.0,-30.0,41.0,45.0
1766285182.2848902,-0.844418,5.84926,-161.9884,2.519531,1.757813,981.2793,-0.055,0.02375,0.19125,-7.0,0.0,53.0,30.0,-28.0,41.0,58.0,53.0,0,15104,28.0,-30.0,41.0,45.0
1766285182.485077,-0.824037,5.809443,-161.9811,2.03125,1.269531,981.2793,0.07,-0.10125,0.00375,-7.0,-1.0,54.0,30.0,-29.0,42.0,59.0,54.0,0,15129,28.0,-30.0,41.0,45.0
1766285182.686388,-0.80917,5.858594,-161.969,0.566406,0.78125,981.2793,0.0075,0.21125,-0.18375,-9.0,-2.0,54.0,28.0,-30.0,42.0,58.0,54.0,0,15155,28.0,-30.0,41.0,45.0
1766285182.890141,-0.837381,5.863961,-161.9563,3.007813,0.292969,981.2793,0.0075,0.08625,-0.18375,-8.0,-3.0,53.0,29.0,-31.0,41.0,59.0,53.0,0,15181,28.0,-30.0,41.0,45.0
1766285183.0873559,-0.840247,5.828175,-161.9375,0.566406,-0.683594,981.7676,-0.1175,-0.16375,0.37875,-9.0,-1.0,55.0,28.0,-29.0,43.0,58.0,55.0,0,15206,28.0,-30.0,41.0,45.0
1766285183.291639,-0.831371,5.841774,-161.9083,1.054688,4.199219,978.8379,0.1325,0.14875,0.31625,-9.0,-4.0,53.0,28.0,-32.0,41.0,59.0,53.0,0,15232,28.0,-30.0,41.0,45.0
1766285183.489402,-0.818358,5.782746,-161.8884,2.519531,5.175781,983.2324,0.0075,-0.03875,-0.12125,-6.0,-1.0,54.0,31.0,-29.0,42.0,59.0,54.0,0,15257,28.0,-30.0,41.0,45.0
1766285183.6924942,-0.779357,5.771179,-161.7472,2.519531,0.78125,979.8145,0.0075,0.02375,0.25375,-9.0,-3.0,55.0,28.0,-31.0,43.0,59.0,55.0,0,15283,28.0,-30.0,41.0,45.0
1766285183.89663,-0.77077,5.842075,-161.7387,-0.410156,2.246094,977.8613,-0.055,0.14875,-0.30875,-7.0,0.0,53.0,30.0,-28.0,41.0,58.0,53.0,0,15309,28.0,-30.0,41.0,45.0
1766285184.100738,-0.787874,5.870181,-161.7138,1.054688,1.757813,980.791,-0.055,-0.16375,0.06625,-9.0,-2.0,54.0,28.0,-30.0,42.0,58.0,54.0,0,15335,28.0,-30.0,41.0,45.0
1766285184.305075,-0.77707,5.835877,-161.6922,0.566406,0.292969,976.8848,0.1325,0.21125,-0.30875,-9.0,-2.0,55.0,28.0,-30.0,43.0,59.0,55.0,0,15361,28.0,-30.0,41.0,45.55556
1766285184.5090501,-0.791938,5.816849,-161.682,0.078125,-1.660156,979.8145,0.32,0.14875,0.06625,-7.0,-1.0,54.0,30.0,-29.0,42.0,59.0,54.0,0,15387,28.0,-30.0,41.0,45.0
1766285184.7131908,-0.768491,5.779343,-161.6613,1.542969,-1.660156,978.8379,0.195,0.08625,-0.12125,-8.0,-3.0,54.0,29.0,-31.0,42.0,59.0,54.0,0,15413,28.0,-30.0,41.0,45.55556
1766285184.9095838,-0.750182,5.816442,-161.64,-0.410156,3.222656,977.373,-0.1175,0.33625,0.56625,-9.0,-3.0,54.0,28.0,-31.0,42.0,59.0,54.0,0,15438,28.0,-30.0,41.0,45.55556
1766285185.113386,-0.756834,5.790197,-161.6201,2.03125,0.78125,982.2559,-0.2425,0.14875,-0.24625,-7.0,-3.0,54.0,30.0,-31.0,42.0,60.0,54.0,0,15464,28.0,-30.0,41.0,45.0
1766285185.31716,-0.761499,5.786531,-161.6025,0.566406,3.710938,982.2559,-0.2425,0.02375,0.19125,-8.0,-2.0,54.0,29.0,-30.0,42.0,59.0,54.0,0,15490,28.0,-30.0,41.0,45.0
1766285185.52193,-0.763406,5.756861,-161.5926,2.03125,1.757813,981.2793,0.0075,0.21125,-0.18375,-7.0,-2.0,54.0,30.0,-30.0,42.0,59.0,54.0,0,15516,28.0,-30.0,41.0,45.55556
1766285185.718894,-0.776829,5.779727,-161.5862,1.054688,0.292969,980.3027,-0.055,0.21125,-0.12125,-9.0,-2.0,56.0,28.0,-30.0,44.0,60.0,56.0,0,15541,28.0,-30.0,41.0,45.55556
1766285185.922772,-0.756155,5.759163,-161.5759,1.542969,-0.683594,977.8613,0.1325,0.02375,-0.18375,-7.0,-1.0,54.0,30.0,-29.0,42.0,59.0,54.0,0,15567,28.0,-30.0,41.0,45.0
1766285186.1189451,-0.741144,5.716578,-161.5619,1.054688,-0.195313,977.8613,-0.18,0.08625,-0.37125,-9.0,-2.0,54.0,28.0,-30.0,42.0,58.0,54.0,0,15592,28.0,-30.0,41.0,45.0
1766285186.323096,-0.75563,5.679165,-161.5417,1.542969,1.757813,982.2559,0.0075,-0.03875,0.12875,-7.0,-1.0,56.0,30.0,-29.0,44.0,60.0,56.0,0,15618,28.0,-30.0,41.0,45.0
1766285186.5277,-0.717898,5.712501,-161.5216,-1.386719,1.757813,978.3496,0.1325,0.02375,-0.24625,-8.0,-3.0,55.0,29.0,-31.0,43.0,60.0,55.0,0,15644,28.0,-30.0,41.0,45.0
1766285186.731765,-0.723915,5.740644,-161.4924,1.542969,3.710938,981.2793,-0.18,0.02375,-0.05875,-8.0,-3.0,54.0,29.0,-31.0,42.0,59.0,54.0,0,15670,28.0,-30.0,41.0,45.0
1766285186.9353878,-0.717901,5.708863,-161.4811,-0.410156,-1.171875,978.8379,-0.055,0.02375,0.06625,-6.0,-2.0,55.0,31.0,-30.0,43.0,60.0,55.0,0,15696,28.0,-30.0,41.0,45.0
1766285187.140366,-0.706063,5.735982,-161.4677,-0.898438,0.292969,974.9316,0.07,0.46125,0.12875,-7.0,-2.0,54.0,30.0,-30.0,42.0,59.0,54.0,0,15722,28.0,-30.0,41.0,45.55556
1766285187.344576,-0.720679,5.749318,-161.4544,0.566406,3.222656,974.9316,-0.2425,0.58625,-0.05875,-7.0,-2.0,54.0,30.0,-30.0,42.0,59.0,54.0,0,15748,28.0,-30.0,41.0,45.55556
1766285187.540753,-0.734405,5.722438,-161.4462,-0.410156,1.757813,980.791,-0.055,0.02375,-0.43375,-7.0,-1.0,54.0,30.0,-29.0,42.0,59.0,54.0,0,15773,28.0,-30.0,41.0,45.0
1766285187.745043,-0.739864,5.706967,-161.4316,0.078125,2.734375,981.2793,0.07,0.14875,0.06625,-7.0,-2.0,55.0,30.0,-30.0,43.0,60.0,55.0,0,15799,28.0,-30.0,41.0,45.0
1766285187.947944,-0.738572,5.705475,-161.4135,2.519531,0.292969,980.791,0.07,0.21125,0.00375,-7.0,-2.0,54.0,30.0,-30.0,42.0,59.0,54.0,0,15825,28.0,-30.0,41.0,45.0
1766285188.1523762,-0.748001,5.721767,-161.3932,0.078125,2.734375,979.3262,-0.1175,0.02375,-0.05875,-8.0,-2.0,55.0,29.0,-30.0,43.0,59.0,55.0,0,15851,28.0,-30.0,41.0,45.0
1766285188.356286,-0.726255,5.707387,-161.3701,-0.410156,5.175781,976.8848,0.0075,-0.10125,0.19125,-8.0,-1.0,55.0,29.0,-29.0,43.0,59.0,55.0,0,15877,28.0,-30.0,41.0,45.0
1766285188.5539682,-0.720863,5.689803,-161.3438,-2.363281,1.269531,981.7676,-0.2425,0.02375,0.06625,-8.0,-2.0,54.0,29.0,-30.0,42.0,59.0,54.0,0,15902,28.0,-30.0,41.0,45.0
1766285188.754616,-0.742264,5.724665,-161.323,0.078125,3.710938,978.8379,0.07,0.46125,0.06625,-9.0,-3.0,53.0,28.0,-31.0,41.0,58.0,53.0,0,15927,28.0,-30.0,41.0,45.0
1766285188.951705,-0.766951,5.695283,-161.3116,1.542969,-0.683594,978.8379,-0.055,0.21125,-0.18375,-8.0,-2.0,55.0,29.0,-30.0,43.0,59.0,55.0,0,15952,28.0,-30.0,41.0,45.0
1766285189.155146,-0.777999,5.730024,-161.2951,2.03125,0.78125,980.791,-0.1175,0.33625,0.06625,-7.0,-3.0,55.0,30.0,-31.0,43.0,60.0,55.0,0,15978,28.0,-30.0,41.0,45.0
