timestamp,yaw,pitch,roll,raw_ax,raw_ay,raw_az,raw_gx,raw_gy,raw_gz,raw_mx,raw_my,raw_mz,uni_ax,uni_ay,uni_az,uni_gx,uni_gy,uni_gz,uni_mx,uni_my,uni_mz,mag_raw_magnitude,mag_cal_magnitude
1767677213.797683,19.74,1.03,-4.09,-0.01025390625,-0.103271484375,0.98291015625,1.8125,2.25,-0.5625,5.4,-26.2,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.563387225762256,0.0
1767677213.7977002,19.75,1.04,-4.1,-0.0068359375,-0.097412109375,0.9912109375,1.625,2.125,-0.375,6.0,-27.3,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.369852710286786,0.0
1767677213.806556,19.74,1.04,-4.11,-0.007568359375,-0.09814453125,0.983642578125,1.4375,2.1875,-0.375,6.6,-27.4,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.00698233833579,0.0
1767677213.826411,19.75,1.04,-4.12,-0.0087890625,-0.100830078125,0.97998046875,1.6875,1.9375,-0.125,7.5,-26.5,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.78529224638394,0.0
1767677213.845526,19.76,1.04,-4.13,-0.005126953125,-0.10009765625,0.97802734375,1.6875,2.1875,-0.6875,6.4,-26.5,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.773673476356976,0.0
1767677213.8658051,19.76,1.04,-4.15,-0.00927734375,-0.101318359375,0.9794921875,1.5625,1.5,-0.875,5.8,-26.7,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.23160327203982,0.0
1767677213.8851898,19.76,1.03,-4.14,-0.008544921875,-0.0966796875,0.98291015625,1.4375,2.0,-1.1875,6.1,-25.9,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.25827451120056,0.0
1767677213.907851,19.76,1.03,-4.15,-0.007080078125,-0.1015625,0.9814453125,1.9375,2.0625,-0.5625,4.8,-27.3,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.90983518460058,0.0
1767677213.92766,19.75,1.04,-4.17,-0.00634765625,-0.101318359375,0.979736328125,1.6875,2.1875,-0.5625,4.8,-27.3,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.25678999035835,0.0
1767677213.945848,19.75,1.04,-4.17,-0.00732421875,-0.09716796875,0.984619140625,1.625,2.3125,-1.0625,6.4,-26.5,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.358975316569776,0.0
1767677213.9649768,19.77,1.04,-4.16,-0.011474609375,-0.096435546875,0.988525390625,1.3125,2.25,-0.875,5.8,-26.2,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.657656146367366,0.0
1767677213.98541,19.77,1.03,-4.17,-0.005859375,-0.099365234375,0.982666015625,1.5625,2.125,-0.9375,5.5,-25.8,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.35539015923853,0.0
1767677214.0070982,19.77,1.04,-4.17,-0.0107421875,-0.09814453125,0.982666015625,1.25,1.8125,-0.4375,3.9,-25.5,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.84541913414465,0.0
1767677214.026315,19.78,1.03,-4.16,-0.009765625,-0.097900390625,0.990966796875,1.5,1.75,-0.625,6.1,-25.9,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.87901174000814,0.0
1767677214.0452359,19.79,1.03,-4.17,-0.012939453125,-0.10009765625,0.982177734375,1.625,1.6875,-0.4375,4.5,-26.1,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.69973069952852,0.0
1767677214.067895,19.8,1.04,-4.17,-0.008056640625,-0.098876953125,0.98193359375,1.1875,2.25,-0.375,6.9,-25.2,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.592313965767474,0.0
1767677214.085195,19.8,1.04,-4.2,-0.00830078125,-0.106201171875,0.981689453125,1.625,2.3125,-0.5,5.5,-27.6,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.07452109143906,0.0
1767677214.107701,19.81,1.04,-4.21,-0.009521484375,-0.1005859375,0.98095703125,2.0625,2.0625,-0.5625,5.8,-25.9,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.16671612262907,0.0
1767677214.125516,19.82,1.04,-4.2,-0.006103515625,-0.097900390625,0.9853515625,1.8125,2.0,-0.8125,6.6,-26.2,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.39370532249144,0.0
1767677214.146924,19.82,1.05,-4.21,-0.007080078125,-0.099853515625,0.984619140625,1.625,2.4375,-0.5625,6.0,-26.5,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.67952945203471,0.0
1767677214.1664572,19.83,1.04,-4.19,-0.008544921875,-0.098876953125,0.98291015625,1.8125,2.4375,-0.5,6.1,-25.5,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.634794958576485,0.0
1767677214.186364,19.85,1.04,-4.17,-0.01123046875,-0.101806640625,0.980712890625,1.375,2.5625,-0.25,6.0,-24.6,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.135283022355914,0.0
1767677214.206033,19.86,1.04,-4.17,-0.013916015625,-0.099609375,0.975341796875,1.6875,2.25,-0.5,6.4,-26.5,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.388674840947495,0.0
1767677214.227089,19.87,1.04,-4.16,-0.009521484375,-0.09765625,0.988037109375,1.5,1.875,0.125,6.1,-26.7,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.872980947860654,0.0
1767677214.245476,19.87,1.04,-4.18,-0.009033203125,-0.09912109375,0.98828125,1.625,2.0625,-0.8125,4.6,-28.2,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.19699304946949,0.0
1767677214.265239,19.88,1.05,-4.19,-0.01220703125,-0.099853515625,0.987548828125,1.25,1.5625,-0.125,6.1,-27.9,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.80119046413942,0.0
1767677214.2866619,19.89,1.04,-4.19,-0.007568359375,-0.10009765625,0.98583984375,1.5625,1.8125,-0.25,6.1,-26.2,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.07396900523451,0.0
1767677214.305799,19.89,1.04,-4.21,-0.0087890625,-0.100341796875,0.9873046875,1.375,1.6875,-0.625,5.2,-26.8,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.67078983332897,0.0
1767677214.325748,19.89,1.05,-4.22,-0.0107421875,-0.099853515625,0.988037109375,1.4375,2.1875,-0.6875,5.2,-26.8,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.37670768380142,0.0
1767677214.345409,19.89,1.05,-4.22,-0.010009765625,-0.1015625,0.9892578125,1.8125,1.8125,-0.625,4.3,-26.7,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.757290280632674,0.0
1767677214.3653219,19.9,1.04,-4.21,-0.0087890625,-0.100830078125,0.986572265625,1.75,2.375,-0.6875,4.5,-26.5,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.207953992430106,0.0
1767677214.387956,19.92,1.02,-4.2,-0.00732421875,-0.102783203125,0.983642578125,1.125,2.0,-0.3125,7.2,-25.3,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.94014401105779,0.0
1767677214.407868,19.92,1.02,-4.2,-0.00927734375,-0.099853515625,0.9892578125,1.4375,1.875,-0.5625,5.8,-27.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.03200855659916,0.0
1767677214.4257128,19.93,1.02,-4.19,-0.0126953125,-0.09912109375,0.984619140625,2.25,2.5,-0.375,6.4,-25.8,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.71516552034385,0.0
1767677214.446082,19.95,1.01,-4.17,-0.014404296875,-0.097900390625,0.98583984375,2.0625,2.5,-0.1875,5.8,-25.2,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.80631453396766,0.0
1767677214.466353,19.94,1.0,-4.18,-0.00830078125,-0.104736328125,0.984619140625,1.5625,1.8125,-1.0,5.1,-26.2,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.296945817381925,0.0
1767677214.486294,19.95,1.01,-4.19,-0.0087890625,-0.102783203125,0.983642578125,1.25,2.0625,-0.375,5.2,-26.8,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.74262283029029,0.0
1767677214.506003,19.96,1.02,-4.18,-0.0146484375,-0.094482421875,0.983642578125,1.9375,2.375,-0.5,6.1,-26.2,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.63577985433475,0.0
1767677214.526997,19.95,1.03,-4.19,-0.0087890625,-0.099365234375,0.983154296875,1.625,2.875,-0.3125,5.2,-26.8,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.791900831016385,0.0
1767677214.547812,19.96,1.04,-4.2,-0.006103515625,-0.09912109375,0.985595703125,1.9375,2.4375,-0.3125,4.0,-26.8,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.69462055609861,0.0
1767677214.5663722,19.97,1.04,-4.19,-0.011962890625,-0.097412109375,0.9794921875,1.9375,2.125,-0.625,6.0,-25.8,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.96543576172707,0.0
1767677214.585243,19.96,1.04,-4.2,-0.004638671875,-0.104736328125,0.97900390625,2.0,2.5625,-0.75,5.1,-27.0,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.66714836022326,0.0
1767677214.608278,19.97,1.03,-4.21,-0.005126953125,-0.1025390625,0.983154296875,1.375,2.125,-0.5625,6.7,-26.8,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.26508388391799,0.0
1767677214.6254468,19.97,1.03,-4.21,-0.01318359375,-0.099365234375,0.9833984375,1.625,1.4375,-0.5625,5.5,-28.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.00431018467507,0.0
1767677214.64528,19.98,1.03,-4.2,-0.007568359375,-0.099365234375,0.9794921875,1.9375,2.75,-0.75,5.5,-25.3,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.39459193929858,0.0
1767677214.668109,19.99,1.01,-4.2,0.00048828125,-0.100830078125,0.982666015625,1.4375,2.5,-0.1875,6.6,-25.5,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.023271193547856,0.0
1767677214.6855721,20.01,1.02,-4.19,-0.01123046875,-0.096435546875,0.97900390625,1.0,2.0,-0.5,4.5,-25.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.17170106023139,0.0
1767677214.707585,20.03,1.01,-4.18,-0.0107421875,-0.101318359375,0.985107421875,1.5,1.875,-0.25,6.6,-25.5,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.42534891340947,0.0
1767677214.727678,20.03,1.01,-4.19,-0.01220703125,-0.1064453125,0.9873046875,2.25,2.3125,-0.0625,6.0,-25.0,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.93540199208222,0.0
