timestamp,yaw,pitch,roll,raw_ax,raw_ay,raw_az,raw_gx,raw_gy,raw_gz,raw_mx,raw_my,raw_mz,uni_ax,uni_ay,uni_az,uni_gx,uni_gy,uni_gz,uni_mx,uni_my,uni_mz,mag_raw_magnitude,mag_cal_magnitude
1767570021.87536,145.09,10.35,-2.97,0.03466796875,-0.14208984375,0.97802734375,1.1875,2.375,-0.5625,1.6,-43.3,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.07253701860104,0.0
1767570021.8956,145.07,10.38,-2.96,0.0322265625,-0.142578125,0.978515625,1.125,2.375,-0.5,1.6,-43.3,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.07253701860104,0.0
1767570021.9144151,145.06,10.4,-2.95,0.0341796875,-0.14208984375,0.97900390625,1.0625,2.3125,-0.5,0.7,-43.6,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.60141507859711,0.0
1767570021.935329,145.05,10.43,-2.94,0.03466796875,-0.142578125,0.97802734375,1.0625,2.4375,-0.375,0.7,-42.9,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.12360889556299,0.0
1767570021.95474,145.03,10.46,-2.93,0.033203125,-0.142578125,0.9765625,1.0625,2.375,-0.4375,1.8,-44.7,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.17737337450781,0.0
1767570021.976033,145.02,10.48,-2.92,0.03369140625,-0.1435546875,0.9775390625,1.125,2.25,-0.5625,0.7,-43.6,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.82013788766051,0.0
1767570021.99399,145.01,10.51,-2.91,0.0361328125,-0.1435546875,0.9765625,1.1875,2.375,-0.5,2.7,-43.3,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.59583319683767,0.0
1767570022.014186,144.99,10.54,-2.9,0.03515625,-0.14306640625,0.978515625,1.125,2.375,-0.5625,0.4,-44.8,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.499606297992116,0.0
1767570022.033966,144.98,10.56,-2.89,0.03466796875,-0.1435546875,0.9775390625,1.0625,2.375,-0.5625,2.4,-45.3,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.96229675742693,0.0
1767570022.054406,144.96,10.59,-2.88,0.03466796875,-0.14306640625,0.978515625,1.1875,2.4375,-0.5625,0.1,-44.8,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4395904632662,0.0
1767570022.074104,144.95,10.62,-2.87,0.03515625,-0.142578125,0.9775390625,1.125,2.375,-0.5625,1.6,-44.8,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.01632604265883,0.0
1767570022.094641,144.93,10.64,-2.86,0.03369140625,-0.142578125,0.9775390625,1.125,2.375,-0.625,1.9,-42.3,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.18631180880871,0.0
1767570022.114395,144.91,10.67,-2.85,0.0341796875,-0.142578125,0.9765625,1.125,2.375,-0.625,1.8,-43.6,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.31584800031307,0.0
1767570022.1337879,144.9,10.69,-2.84,0.03369140625,-0.14306640625,0.9775390625,1.125,2.375,-0.5625,0.1,-44.8,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99640614909559,0.0
1767570022.1540759,144.88,10.72,-2.83,0.03369140625,-0.14306640625,0.9775390625,1.0625,2.4375,-0.75,1.8,-43.2,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.569174919924826,0.0
1767570022.173617,144.86,10.75,-2.82,0.03369140625,-0.142578125,0.97802734375,1.125,2.3125,-0.625,0.4,-44.1,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.07276292088898,0.0
1767570022.194775,144.85,10.77,-2.81,0.03466796875,-0.142578125,0.97705078125,1.125,2.3125,-0.5625,1.5,-44.7,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0870501739626,0.0
1767570022.214804,144.83,10.8,-2.8,0.03515625,-0.14208984375,0.97802734375,1.125,2.3125,-0.5,1.6,-43.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.64880203114588,0.0
1767570022.234151,144.82,10.83,-2.79,0.0341796875,-0.142578125,0.97802734375,1.125,2.4375,-0.5625,0.7,-43.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.517792782810076,0.0
