1.5625,-0.625,28.3125
2.4375,-0.625,29.6875
2.125,-0.25,28.75
2.3125,-0.4375,28.875
2.6875,-0.75,29.8125
2.5625,-0.0625,30.1875
1.875,-0.9375,29.0625
2.9375,-0.625,29.25
2.0625,-0.375,29.25
1.375,-0.4375,30.625
3.375,-0.4375,27.9375
2.6875,0.125,29.8125
2.4375,-0.375,29.125
2.1875,-0.8125,30.0625
1,-0.6875,29.8125
2.6875,-0.3125,29.25
2.875,-0.6875,29.125
2.125,15.875,29.125
2.75,-16,29.5
1.75,-0.4375,28.6875
1.625,-1,29.5
3,-0.125,29.125
1.3125,-0.875,30.375
2.5,-0.625,29.625
2,-0.8125,29.125
1.8125,-1.125,28.5625
2.8125,-0.625,28.3125
1.75,-0.875,30
2.4375,-0.6875,29.8125
3.125,-0.25,30.0625
2.0625,-0.625,29.0625
2.1875,-0.5,29.3125
2.1875,-0.3125,29.625
2.4375,-1.0625,28.3125
2.0625,-0.4375,29.125
1.9375,-0.375,28.875
1.4375,-0.5625,29.5
1.8125,0.5,28.75
1.5,-0.5625,28.75
1.5,-0.5625,29.25
2.5625,-0.25,30.0625
1.875,-0.75,29.5
2.0625,-0.75,29.125
2.1875,-0.4375,29.5
1.75,-0.4375,29.125
2.8125,-0.375,28.3125
1.75,-0.5,28.875
2.25,-0.5,29.125
2.5625,-0.4375,29.3125
2.25,-0.5625,29.3125
2.9375,-0.625,29.6875
2.0625,-0.75,29.625
2.4375,-1.0625,29.625
1.5625,-0.5,29.25
1.9375,-0.25,29.25
2.875,-0.6875,28.6875
1.5,-0.375,29.3125
2.6875,-0.125,29.6875
1.75,-0.6875,29.3125
2.1875,-0.3125,29.0625
2.5625,-0.375,29.0625
2.875,-0.8125,29.25
1.625,-0.25,29.0625
2.5625,-0.875,29.0625
2.125,-0.8125,29.3125
2.875,-0.75,30
2.3125,-0.25,29.6875
2,-0.375,29.5
2.1875,-0.5,29.0625
2.6875,0.125,29.125
2.5,0,28.875
2.4375,-0.875,29.3125
2.6875,-0.1875,28.75
2.0625,-0.75,29.3125
1.75,-0.625,29.625
2.1875,-0.4375,29.125
2.6875,-0.3125,28.875
2,-0.6875,29.25
2.5,-0.8125,29.25
1.6875,-0.1875,30.1875
